MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
202207,CAN,4,5,-232,38
202207,CAN,3,2,-65.5,14
202207,CHE,4,4,-10,2
202207,CHE,4,5,-20,4
202207,CHE,4,3,-24.4,3
202207,CHL,4,4,-10,2
202207,COD,4,4,-5,1
202207,CUB,4,4,-30,6
202207,CUB,3,1,-52.20000000000000,9
202207,CYP,4,3,-20,2
202207,DEU,3,2,-19.5,3
202207,DEU,4,5,-35,7
202207,DEU,4,4,-40,8
202207,DEU,3,4,-2,1
202207,DEU,4,2,-45,9
202207,DEU,4,3,-30,3
202207,DEU,4,1,-16,2
202207,DJI,3,2,-13,2
202207,DJI,4,3,-36,5
202207,DNK,4,4,-5,1
202207,DZA,4,4,-20,4
202207,ECU,4,1,-8,2
202207,EGY,4,4,-36.6,6
202207,ESP,4,4,-7.2,1
202207,ESP,4,3,-10,1
202207,ESP,4,1,-8,2
202207,EST,4,4,-5,1
202207,ETH,3,5,-10,5
202207,ETH,4,4,-35,7
202207,ETH,3,4,-4,2
202207,ETH,4,3,-20,2
202207,FJI,4,1,-10,2
202207,FJI,4,4,-30,6
202207,FRA,4,1,-12,3
202207,FRA,3,4,-5,1
202207,FRA,3,2,-52,8
202207,FRA,4,4,-40,8
202207,FRA,4,3,-10,1
202207,FRA,4,5,-27.600000000000000,3
202207,GBR,3,4,-73,23
202207,GBR,4,3,-310.4,32
202207,GBR,1,5,-1.8,6
202207,GBR,4,5,-154.2,30
202207,GBR,4,1,-80,15
202207,GBR,3,3,-105,15
202207,GBR,2,3,-8,4
202207,GBR,4,4,-157.4,29
202207,GBR,3,2,-149.5,23
202207,GBR,3,1,-17.4,3
202207,GHA,4,4,-10,2
202207,GIN,3,2,-6.5,1
202207,GRC,3,2,-13,2
202207,GUY,3,4,-5,1
202207,HTI,3,2,-13,2
202207,HTI,4,4,-10,1
202207,HTI,4,5,-65,13
202207,HTI,4,2,-5,1
202207,HTI,4,1,-40,5
202207,HUN,4,4,-20,2
202207,HUN,3,2,-6.5,1
202207,HUN,4,1,-14,2
202207,IDN,3,4,-6,3
202207,IDN,4,4,-25,4
202207,IDN,4,5,-66.8,10
202207,IDN,4,1,-7,1
202207,IDN,4,3,-64.4,7
202207,IDN,3,1,-15,3
202207,IND,4,5,-105,21
202207,IND,3,4,-4,2
202207,IND,3,2,-11.5,2
202207,IND,3,1,-5,1
202207,IND,4,4,-170.4,31
202207,IND,4,3,-130,13
202207,IND,3,3,-2,1
202207,IRL,4,3,-40,4
202207,IRL,4,4,-5,1
202207,IRN,3,4,-26,7
202207,IRN,4,3,-10,1
202207,IRN,4,1,-68,10
202207,IRN,4,4,-76.6,14
202207,IRQ,3,4,-4,2
202207,IRQ,4,4,-14.4,2
202207,IRQ,4,5,-10,2
202207,ISR,4,3,-48.5,5
202207,ISR,3,2,-6.5,1
202207,ITA,4,3,-9.5,1
202207,ITA,4,4,-20,4
202207,ITA,4,5,-45,9
202207,JAM,4,3,-60,6
202207,JOR,4,4,-14.4,2
202207,JPN,4,2,-10,2
202207,JPN,4,3,-740.6,77
202207,JPN,3,3,-81,13
202207,JPN,4,1,-88,20
202207,JPN,3,5,-5,1
202207,JPN,4,4,-683.4000000000000,87
202207,JPN,3,1,-5,1
202207,JPN,3,4,-68,31
202207,JPN,4,5,-57.600000000000000,9
202207,JPN,3,2,-387.5,59
202207,KAZ,4,5,-5,1
202207,KAZ,4,3,-59,6
202207,KAZ,4,4,-40,8
202207,KEN,3,2,-28,7
202207,KEN,4,3,-40,4
202207,KEN,4,1,-10,2
202207,KEN,4,4,-5,1
202207,KGZ,4,3,-108,11
202207,KHM,4,3,-40,4
202207,KHM,4,4,-99,15
202207,KOR,3,2,-40,7
202207,KOR,4,3,-198.5,20
202207,KOR,3,3,-14,2
202207,KOR,4,4,-61.2,9
202207,LAO,4,3,-95,10
202207,LBN,4,5,-5,1
202207,LKA,4,3,-57,6
202207,LKA,4,5,-10,2
202207,LKA,3,2,-45.5,7
202207,LKA,4,4,-94.4,18
202207,LTU,4,1,-32,7
202207,LTU,3,2,-39,6
202207,LTU,4,3,-40,4
202207,LVA,3,3,-6,3
202207,MAC,4,4,-30,6
202207,MAC,4,3,-90,9
202207,MAR,4,4,-5,1
202207,MAR,3,2,-40,10
202207,MDG,3,3,-14,2
202207,MEX,4,3,-30,3
202207,MEX,3,4,-2,1
202207,MEX,4,4,-20,2
202207,MLI,3,4,-2,1
202207,MMR,4,4,-12.2,2
202207,MMR,4,1,-11,2
202207,MMR,3,4,-2,1
202207,MMR,4,5,-33.4,5
202207,MMR,4,3,-68,7
202207,MNG,4,3,-9,1
202207,MNG,4,4,-10,2
202207,MOZ,4,3,-20,2
202207,MWI,4,4,-35,7
202207,MWI,4,3,-10,1
202207,MYS,4,3,-38,4
202207,MYS,3,1,-17.4,3
202207,MYS,3,4,-8,4
202207,MYS,4,4,-65,13
202207,MYS,4,1,-8,1
202207,MYS,4,5,-20,4
202207,NAM,3,2,-32.5,5
202207,NAM,4,4,-25,5
202207,NGA,4,4,-140,16
202207,NLD,3,3,-7,1
202207,NLD,4,4,-20,4
202207,NLD,4,1,-4,1
202207,NLD,3,5,-4,1
202207,NLD,4,2,-15,3
202207,NLD,4,5,-40,8
202207,NLD,3,4,-16,5
202207,NOR,3,1,-10,2
202207,NPL,4,4,-205,41
202207,NPL,4,5,-20,4
202207,NPL,4,3,-199,20
202207,NPL,3,2,-13,2
202207,NZL,3,3,-4,2
202207,NZL,4,3,-108.5,11
202207,NZL,4,5,-25,5
202207,NZL,3,1,-11.6,2
202207,NZL,4,4,-5,1
202207,OMN,4,4,-17.2,3
202207,PAK,4,1,-24,6
202207,PAK,3,4,-38,19
202207,PAK,3,2,-32.5,5
202207,PAK,4,5,-49.2,9
202207,PAK,4,4,-217.4,26
202207,PAK,4,3,-671.2,68
202207,PAK,3,1,-17.4,3
202207,PAK,3,3,-20,5
202207,PAN,3,3,-7,1
202207,PER,4,4,-15,3
202207,PER,3,2,-13,2
202207,PER,4,1,-12,3
202207,PHL,4,3,-49,5
202207,PHL,3,3,-7,1
202207,PHL,4,5,-75,15
202207,PHL,3,1,-80.8,16
202207,PHL,4,1,-72,10
202207,PHL,3,2,-383.5,59
202207,PHL,4,4,-209.2,39
202207,PHL,3,4,-61,29
202207,POL,4,3,-19,2
202207,PRK,4,5,-10,2
202207,PRK,3,1,-17.4,3
202207,PRK,3,2,-26,4
202207,PRK,4,1,-44,9
202207,PRK,4,3,-242,26
202207,PRK,4,4,-28.5,3
202207,PRK,3,4,-6,3
202207,PRK,3,3,-28,4
202207,PRT,4,1,-14,2
202207,PRT,4,3,-19,2
202207,PRT,4,4,-25,5
202207,RUS,4,3,-1239.7,127
202207,RUS,3,2,-32.5,5
202207,RUS,4,1,-381,59
202207,RUS,4,5,-40,8
202207,RUS,3,3,-62,11
202207,RUS,3,1,-82.4,16
202207,RUS,1,3,-3.0000000000000000,10
202207,RUS,4,2,-10,2
202207,RUS,4,4,-119.2,19
202207,RUS,1,5,-0.6,2
202207,RUS,3,5,-8,2
202207,RUS,3,4,-44,16
202207,RWA,4,4,-20,4
202207,SAU,4,3,-60,6
202207,SAU,4,4,-15,3
202207,SAU,3,2,-71.5,11
202207,SDN,4,4,-7.2,1
202207,SGP,4,5,-15,3
202207,SGP,4,4,-34.4,6
202207,SGP,3,3,-14,2
202207,SGP,4,3,-70,7
202207,SGP,4,1,-5,1
202207,SLE,4,4,-5,1
202207,SLV,4,5,-5,1
202207,SOM,4,3,-10,1
202207,SRB,4,4,-10,2
202207,SWE,4,3,-10,1
202207,SYR,3,2,-45,6
202207,SYR,1,5,-1.2,4
202207,SYR,4,3,-80,8
202207,SYR,4,4,-20,2
202207,SYR,3,1,-10,2
202207,THA,4,1,-8,2
202207,THA,4,3,-70,7
202207,THA,4,4,-15,3
202207,TJK,4,3,-40,4
202207,TKM,4,2,-10,2
202207,TUR,4,3,-10,1
202207,TUR,4,1,-16,4
202207,TUR,3,2,-6.5,1
202207,TUR,4,4,-5,1
202207,UKR,4,3,-264,27
202207,UKR,3,4,-8,4
202207,UKR,4,1,-16,2
202207,UKR,4,5,-40,8
202207,UKR,4,4,-74.4,12
202207,UKR,3,2,-21,4
202207,UKR,1,3,-2.1000000000000000,7
202207,UKR,2,5,-18,9
202207,USA,3,1,-64,12
202207,USA,1,3,-1.8,6
202207,USA,4,2,-60,12
202207,USA,4,1,-697,154
202207,USA,4,3,-2766,282
202207,USA,1,2,-0.3,1
202207,USA,3,4,-155,43
202207,USA,4,5,-564.6,102
202207,USA,3,3,-179,39
202207,USA,4,4,-1538.6000000000000,272
202207,USA,3,2,-417,73
202207,USA,2,3,-2,1
202207,UZB,4,1,-8,2
202207,UZB,4,4,-5,1
202207,VEN,3,3,-14,2
202207,VNM,3,1,-5,1
202207,VNM,4,5,-49.2,9
202207,VNM,4,4,-60,12
202207,VNM,4,3,-141.2,15
202207,VNM,4,1,-16,4
202207,VUT,4,4,-28,4
202207,YEM,4,1,-40,10
202207,YEM,4,3,-20,2
202207,ZAF,4,1,-20,4
202207,ZMB,4,1,-50,10
202207,ZMB,4,4,-10,2
202207,ZWE,4,3,-20,2
202207,ZWE,4,5,-10,2
202208,AFG,4,5,-125.40000000000000,15
202208,AFG,1,5,-1.8000000000000000,6
202208,AFG,3,1,-10,2
202208,AFG,1,2,-0.3,1
202208,AFG,4,1,-12,3
202208,AFG,4,3,-278.5,29
202208,AFG,3,4,-18,6
202208,AGO,4,3,-28.5,3
202208,ARE,4,3,-80,8
202208,ARG,4,3,-117,12
202208,ARG,3,4,-4,2
202208,ARG,4,4,-5,1
202208,ARM,4,4,-19,2
202208,AUS,2,3,-2,1
202208,AUS,3,1,-15.8,3
202208,AUS,4,1,-199,30
202208,AUS,4,3,-475.2,52
202208,AUS,3,3,-49,7
202208,AUS,1,3,-1.8,6
202208,AUS,4,5,-130,26
202208,AUS,3,4,-56,19
202208,AUS,1,2,-1.2,4
202208,AUS,4,4,-235.4,44
202208,AUS,3,2,-32.5,5
202208,AZE,4,3,-20,2
202208,BEL,4,5,-5,1
202208,BEL,4,1,-8,2
202208,BGD,4,1,-49,7
202208,BGD,4,3,-27,3
202208,BGD,4,4,-9.5,1
202208,BGD,3,4,-12,3
202208,BGD,3,2,-16,4
202208,BLR,3,2,-13,2
202208,BLR,4,3,-129.60000000000000,18
202208,BRN,4,3,-776.2,92
202208,BRN,3,4,-2,1
202208,BRN,4,5,-40,8
202208,BRN,3,1,-10,2
202208,BRN,4,4,-10,1
202208,CAN,4,4,-480,92
202208,CAN,4,5,-123.4,23
202208,CAN,3,3,-6,3
202208,CAN,4,3,-69,7
202208,CAN,4,1,-54,12
202208,CAN,3,1,-10,2
202208,CHE,4,1,-32,4
202208,CHE,4,4,-10,2
202208,CHE,3,4,-2,1
202208,CHL,4,4,-10,2
202208,CHL,4,5,-15,3
202208,COD,3,2,-18.5,4
202208,COD,4,4,-5,1
202208,COG,4,4,-15,3
202208,CUB,4,3,-30,3
202208,CUB,4,4,-10,2
202208,CZE,4,1,-8,2
202208,CZE,4,4,-20,4
202208,DEU,4,3,-38.8,5
202208,DEU,4,4,-44.4,8
202208,DEU,4,1,-36,6
202208,DEU,3,5,-8,2
202208,DEU,4,5,-25,5
202208,DJI,4,3,-57.6,8
202208,ECU,4,1,-20,5
202208,ECU,4,5,-10,2
202208,EGY,4,4,-15,3
202208,ESP,4,1,-12,3
202208,ESP,4,3,-9,1
202208,ESP,4,4,-10,2
202208,FIN,4,1,-8,1
202208,FIN,3,4,-2,1
202208,FIN,4,3,-20,2
202208,FJI,4,3,-50,5
202208,FJI,4,4,-21.6,3
202208,FRA,4,3,-239.5,24
202208,FRA,3,2,-24,6
202208,FRA,4,4,-5,1
202208,FRA,3,3,-23,4
202208,GBR,4,1,-157,33
202208,GBR,4,4,-94,18
202208,GBR,3,3,-7,1
202208,GBR,3,4,-19,5
202208,GBR,1,2,-0.9000000000000000,3
202208,GBR,4,3,-510.5,52
202208,GBR,3,2,-65,10
202208,GBR,4,5,-179.2,35
202208,GHA,4,5,-5,1
202208,GHA,4,4,-10,2
202208,GRC,4,4,-25,5
202208,GRC,3,3,-14,2
202208,GUY,3,4,-5,1
202208,HRV,4,3,-10,1
202208,HUN,4,3,-40,4
202208,IDN,4,5,-10,2
202208,IDN,4,3,-48.8,6
202208,IDN,4,4,-5,1
202208,IND,3,4,-5,1
202208,IND,4,5,-95,19
202208,IND,3,2,-6.5,1
202208,IND,4,3,-170.4,19
202208,IND,4,4,-323.4,63
202208,IND,4,1,-8,2
202208,IRL,4,3,-31.6,4
202208,IRL,3,2,-16,4
202208,IRN,3,4,-25,5
202208,IRN,4,3,-150,15
202208,IRN,4,1,-44,6
202208,IRQ,3,2,-13,2
202208,IRQ,4,3,-10,1
202208,ISR,4,4,-5,1
202208,ISR,4,3,-110,11
202208,ISR,4,5,-10,2
202208,ITA,4,1,-32,8
202208,ITA,3,4,-10,2
202208,ITA,4,3,-18,2
202208,ITA,3,2,-20,5
202208,JAM,4,3,-100,10
202208,JPN,4,4,-256.4,43
202208,JPN,1,3,-1.2,4
202208,JPN,3,2,-386.5,61
202208,JPN,3,3,-76,13
202208,JPN,4,5,-35,7
202208,JPN,3,1,-20,4
202208,JPN,4,3,-4755.5,493
202208,JPN,4,1,-402,61
202208,JPN,4,2,-5,1
202208,JPN,3,4,-118,59
202208,KAZ,4,3,-28.8,4
202208,KAZ,4,5,-5,1
202208,KAZ,4,4,-10,2
202208,KHM,3,1,-100,20
202208,KHM,4,1,-80,14
202208,KHM,3,2,-45.5,7
202208,KHM,4,4,-153,25
202208,KHM,4,3,-36.2,4
202208,KOR,3,2,-19.5,3
202208,KOR,4,1,-161,24
202208,KOR,3,4,-4,2
202208,KOR,4,5,-55,11
202208,KOR,3,1,-22.4,4
202208,KOR,3,3,-7,1
202208,KOR,3,5,-44,11
202208,KOR,4,3,-546,56
202208,KOR,4,4,-45,9
202208,LAO,4,3,-19,2
202208,LAO,4,5,-45,9
202208,LBR,4,4,-10,2
202208,LKA,3,3,-28,4
202208,LKA,3,4,-5,1
202208,LKA,4,3,-139.5,14
202208,LKA,4,4,-63,11
202208,LKA,3,1,-5,1
202208,LKA,4,1,-140,35
202208,LKA,4,5,-37.600000000000000,5
202208,LKA,3,2,-154.5,23
202208,LTU,4,5,-50,10
202208,LTU,4,4,-5,1
202208,LTU,3,2,-76.5,12
202208,LTU,3,4,-2,1
202208,LTU,4,3,-20,2
202208,LTU,4,1,-508,73
202208,LUX,3,2,-16,4
202208,MAR,4,3,-19,2
202208,MEX,4,1,-8,2
202208,MEX,4,4,-14.4,2
202208,MEX,4,3,-28.5,3
202208,MLI,4,4,-20,2
202208,MLI,4,3,-20,2
202208,MMR,3,2,-59.5,9
202208,MMR,4,4,-50,10
202208,MMR,4,5,-9.2,1
202208,MMR,4,1,-14,2
202208,MMR,4,3,-80,8
202208,MNG,4,4,-10,2
202208,MNG,4,3,-195.5,24
202208,MNG,3,2,-6.5,1
202208,MNG,3,1,-5,1
202208,MYS,4,4,-39,6
202208,MYS,4,5,-25,5
202208,MYS,3,2,-6.5,1
202208,MYS,4,3,-86,10
202208,MYS,3,4,-2,1
202208,NGA,4,4,-5,1
202208,NGA,4,1,-4,1
202208,NGA,4,3,-70,7
202208,NIC,3,4,-6,3
202208,NLD,4,5,-60,12
202208,NLD,4,1,-12,3
202208,NPL,4,5,-20,4
202208,NPL,4,1,-16,4
202208,NPL,3,2,-58.5,9
202208,NPL,3,1,-10,2
202208,NPL,4,4,-150,28
202208,NPL,3,4,-14,7
202208,NZL,4,3,-20,2
202208,NZL,4,1,-78,12
202208,NZL,3,2,-29.5,5
202208,NZL,4,4,-10,2
202208,PAK,4,1,-12,3
202208,PAK,4,3,-302.4,31
202208,PAK,3,2,-39,6
202208,PAK,3,4,-10,5
202208,PAK,3,1,-15,3
202208,PAK,4,5,-25,5
202208,PAK,3,3,-28,4
202208,PAK,4,4,-95,12
202208,PER,3,3,-5,1
202208,PER,3,4,-5,1
202208,PER,4,4,-5,1
202208,PHL,4,4,-71.4,11
202208,PHL,3,4,-58,14
202208,PHL,4,3,-137.5,14
202208,PHL,3,3,-14,2
202208,PHL,4,1,-13,3
202208,PHL,3,2,-95.5,17
202208,PNG,4,4,-14.4,2
202208,POL,4,3,-7.2,1
202208,PRK,3,3,-7,1
202208,PRK,4,5,-5,1
202208,PRK,4,1,-43,7
202208,PRK,3,1,-17.4,3
202208,PRK,4,3,-261.70000000000000,31
202208,PRK,4,4,-45,9
202208,PRT,4,4,-10,2
202208,QAT,4,3,-50,5
202208,QAT,4,1,-16,2
202208,RUS,4,5,-85,17
202208,RUS,3,2,-58.5,9
202208,RUS,4,3,-1603.5000000000000,182
202208,RUS,1,5,-3,10
202208,RUS,3,3,-61,13
202208,RUS,4,1,-322,51
202208,RUS,4,4,-88.9,13
202208,RUS,4,2,-10,2
202208,RUS,2,5,-2,1
202208,RUS,3,4,-16,5
202208,RUS,3,1,-57.6,12
202208,RWA,4,1,-5,1
202208,RWA,4,4,-35,7
202208,SAU,3,2,-32.5,5
202208,SGP,4,1,-54,12
202208,SGP,3,2,-16,4
202208,SGP,3,4,-4,2
202208,SGP,4,4,-75,15
202208,SGP,4,3,-90,9
202208,SGP,3,1,-20,4
202208,SGP,4,5,-10,2
202208,SOM,4,3,-20,2
202208,SRB,4,1,-12,3
202208,SWE,3,3,-7,1
202208,SWE,3,1,-5.8,1
202208,SWE,4,1,-8,1
202208,SWE,3,2,-13,2
202208,SWE,4,2,-10,2
202208,SYR,4,4,-7.2,1
202208,SYR,4,3,-9,1
202208,SYR,3,2,-15,2
202208,THA,4,3,-147.60000000000000,17
202208,THA,4,4,-150,30
202208,TJK,4,5,-10,2
202208,TJK,4,3,-72,10
202208,TUR,4,4,-54,10
202208,TUR,4,3,-7.2,1
202208,UGA,4,4,-10,2
202208,UKR,4,1,-16,4
202208,UKR,4,3,-106.2,11
202208,UKR,3,4,-2,1
202208,UKR,4,4,-17.2,3
202208,UKR,3,3,-42,6
202208,UKR,1,3,-1.2,4
202208,UKR,3,2,-6.5,1
202208,UKR,4,2,-15,3
202208,URY,3,1,-20,4
202208,USA,4,2,-100,20
202208,USA,3,4,-347,103
202208,USA,4,1,-1957,388
202208,USA,3,3,-489,87
202208,USA,3,5,-42,11
202208,USA,1,3,-1.5,5
202208,USA,3,2,-694,121
202208,USA,2,5,-2,1
202208,USA,4,4,-975.7,156
202208,USA,4,5,-549.2,109
202208,USA,3,1,-52.4,10
202208,USA,4,3,-4805.5,503
202208,UZB,4,4,-5,1
202208,UZB,4,3,-10,1
202208,VEN,3,4,-5,1
202208,VEN,4,1,-48,6
202208,VNM,4,3,-147.2,15
202208,VNM,4,5,-30,6
202208,VNM,4,1,-23,4
202208,VNM,3,2,-13,2
202208,VNM,4,4,-18,2
202208,VNM,1,2,-0.3,1
202208,YEM,4,4,-10,2
202208,ZAF,4,5,-5,1
202208,ZAF,4,3,-20,2
202208,ZMB,4,3,-130,13
202208,ZMB,4,1,-8,2
202208,ZMB,4,4,-5,1
202208,ZWE,4,3,-60,6
202208,ZWE,3,4,-6,3
202209,AFG,4,3,-98,10
202209,AFG,3,2,-13,2
202209,ARE,4,5,-15,3
202209,ARE,4,3,-60,6
202209,ARE,4,4,-5,1
202209,ARE,3,5,-4,2
202209,ARG,4,1,-8,2
202209,ARG,3,4,-2,1
202209,ARG,4,4,-15,3
202209,ARM,3,1,-20,4
202209,AUS,4,1,-152,22
202209,AUS,4,4,-178.8,34
202209,AUS,4,3,-168.4,18
202209,AUS,2,3,-2,1
202209,AUS,4,5,-45,9
202209,AUS,3,2,-13,2
202209,AUS,3,3,-19,7
202209,AUS,3,4,-23,7
202209,AUT,3,1,-10,2
202209,AUT,4,5,-5,1
202209,AZE,4,4,-20,4
202209,BEL,4,1,-24,3
202209,BGD,3,1,-15,3
202209,BGD,3,4,-12,6
202209,BGD,4,4,-60,12
202209,BGD,4,5,-15,3
202209,BLR,4,3,-68.8,8
202209,BLR,3,2,-6.5,1
202209,BLR,4,5,-15,3
202209,BRA,4,3,-20,2
202209,BRA,4,2,-5,1
202209,BRA,4,4,-5,1
202209,BRA,4,5,-70,14
202209,BRN,3,2,-19.5,3
202209,BRN,4,1,-8,2
202209,BRN,4,3,-98,10
202209,BRN,4,4,-14.4,2
202209,CAN,4,5,-45,9
202209,CAN,4,3,-20,2
202209,CAN,3,2,-13,2
202209,CAN,3,5,-8,2
202209,CAN,4,2,-45,9
202209,CAN,4,4,-105,16
202209,CAN,3,4,-4,2
202209,CAN,4,1,-41,9
202209,CHE,4,4,-30,4
202209,CHE,3,4,-4,2
202209,CHE,3,2,-27.5,5
202209,CHE,4,5,-20,4
202209,CHE,4,3,-20,2
202209,CHL,3,2,-21,4
202209,CHL,1,5,-0.3,1
202209,CHL,4,4,-9.5,1
202209,CHL,4,1,-8,2
202209,COD,4,1,-4,1
202209,COD,4,4,-9,1
202209,CUB,4,3,-80,8
202209,CZE,4,4,-10,2
202209,CZE,4,1,-8,2
202209,CZE,3,2,-10,2
202209,DEU,3,5,-8,2
202209,DEU,4,4,-93.2,16
202209,DEU,4,3,-29.5,3
202209,DEU,4,2,-5,1
202209,DJI,4,5,-5,1
202209,DJI,4,3,-14.4,2
202209,DNK,4,4,-25,5
202209,DZA,3,2,-6.5,1
202209,ECU,4,3,-20,2
202209,EGY,3,5,-5,1
202209,EGY,4,4,-102,18
202209,ESP,4,3,-9.5,1
202209,ESP,4,1,-8,2
202209,ESP,4,4,-45,9
202209,EST,3,2,-13,2
202209,FIN,4,4,-33.8,5
202209,FJI,4,4,-5,1
202209,FJI,4,5,-10,2
202209,FRA,4,4,-49.4,9
202209,FRA,3,5,-4,2
202209,FRA,3,3,-2,1
202209,FRA,4,3,-178,18
202209,FRA,3,2,-10.5,2
202209,GBR,3,1,-25,5
202209,GBR,4,1,-184,33
202209,GBR,4,3,-302.9,31
202209,GBR,4,5,-260,52
202209,GBR,4,4,-125,25
202209,GBR,3,3,-36,8
202209,GBR,4,2,-35,7
202209,GBR,3,2,-13,2
202209,GBR,3,4,-2,1
202209,GHA,3,4,-4,2
202209,GHA,2,3,-4,2
202209,GHA,4,4,-264,52
202209,GHA,4,1,-110,22
202209,GHA,4,3,-18,2
202209,GRC,4,2,-15,3
202209,GRC,4,4,-68.8,12
202209,IDN,4,2,-5,1
202209,IDN,4,4,-15,3
202209,IDN,4,5,-25,5
202209,IDN,4,3,-18,2
202209,IDN,4,1,-23,5
202209,IDN,3,4,-10,2
202209,IND,4,4,-73.8,13
202209,IND,4,1,-16,4
202209,IND,4,3,-250,25
202209,IND,3,1,-10,2
202209,IND,3,4,-8,4
202209,IND,3,2,-19.5,3
202209,IND,4,5,-10,2
202209,IRL,4,4,-25,5
202209,IRL,4,5,-10,2
202209,IRL,4,3,-10,1
202209,IRN,4,1,-128,16
202209,IRN,3,1,-10,2
202209,IRN,4,4,-5,1
202209,IRN,4,2,-10,2
202209,IRN,4,5,-16.800000000000000,3
202209,IRN,3,2,-13,2
202209,IRN,4,3,-73.4,8
202209,IRQ,4,4,-18,2
202209,ISR,4,1,-4,1
202209,ISR,4,3,-60,6
202209,ISR,4,2,-10,2
202209,ISR,4,5,-15,3
202209,ITA,4,3,-20,2
202209,JAM,4,4,-5,1
202209,JPN,1,5,-0.3,1
202209,JPN,4,5,-88.4,16
202209,JPN,4,1,-170,41
202209,JPN,1,2,-0.9000000000000000,3
202209,JPN,3,3,-35,5
202209,JPN,3,4,-46,23
202209,JPN,4,2,-15,3
202209,JPN,3,2,-106,16
202209,JPN,4,3,-1634.6000000000000,172
202209,JPN,3,1,-25,5
202209,JPN,4,4,-249.4,43
202209,KAZ,4,1,-16,4
202209,KAZ,3,2,-19.5,3
202209,KAZ,4,4,-25,5
202209,KAZ,3,1,-40,8
202209,KAZ,4,3,-30,3
202209,KAZ,4,5,-5,1
202209,KAZ,3,5,-8,2
202209,KEN,4,5,-5,1
202209,KGZ,3,3,-2,1
202209,KGZ,4,4,-5,1
202209,KHM,4,4,-120,23
202209,KHM,3,4,-4,2
202209,KHM,4,3,-60,6
202209,KHM,4,5,-40,8
202209,KOR,3,4,-12,3
202209,KOR,4,1,-48,8
202209,KOR,4,4,-15,3
202209,KOR,4,3,-317,32
202209,KOR,3,1,-11.6,2
202209,LAO,4,4,-60,12
202209,LBN,4,4,-5,1
202209,LKA,4,1,-45,11
202209,LKA,4,4,-23,3
202209,LKA,4,3,-38,4
202209,LKA,3,2,-19.5,3
202209,LKA,3,4,-20,7
202209,LTU,4,3,-71.6,8
202209,LTU,4,1,-88,13
202209,LTU,3,2,-13,2
202209,LTU,3,3,-4,2
202209,LUX,4,4,-5,1
202209,LVA,3,2,-19.5,3
202209,MAC,4,4,-29.4,5
202209,MEX,4,4,-20,4
202209,MEX,4,3,-19,2
202209,MMR,4,4,-46,6
202209,MMR,4,5,-10,2
202209,MMR,3,2,-13,2
202209,MNG,4,4,-5,1
202209,MNG,4,3,-28.8,4
202209,MNG,4,1,-35,5
202209,MWI,4,4,-65,13
202209,MWI,4,3,-19,2
202209,MYS,4,3,-19,2
202209,MYS,4,2,-5,1
202209,MYS,3,4,-4,2
202209,MYS,3,2,-13,2
202209,MYS,4,1,-36,6
202209,MYS,4,4,-20,4
202209,NGA,4,4,-324,40
202209,NGA,4,3,-290,29
202209,NGA,4,1,-32,8
202209,NGA,3,2,-13,2
202209,NLD,3,3,-7,1
202209,NLD,4,1,-12,3
202209,NPL,4,5,-35,7
202209,NPL,4,1,-4,1
202209,NPL,4,4,-20,4
202209,NPL,4,3,-70,7
202209,NZL,4,4,-134.4,26
202209,NZL,4,2,-20,4
202209,NZL,4,3,-49.5,5
202209,NZL,4,5,-37.600000000000000,5
202209,PAK,4,1,-24,6
202209,PAK,4,5,-25,5
202209,PAK,3,3,-63,14
202209,PAK,2,3,-2,1
202209,PAK,4,4,-273.4,37
202209,PAK,4,3,-1055.2,106
202209,PAK,3,4,-15,3
202209,PAK,3,1,-35.8,7
202209,PER,4,4,-10,2
202209,PHL,3,4,-30,12
202209,PHL,3,2,-284,46
202209,PHL,4,5,-55,11
202209,PHL,4,3,-82.9,9
202209,PHL,4,4,-213.40000000000000,32
202209,PHL,4,1,-61,13
202209,PHL,3,5,-4,2
202209,PRK,3,4,-4,2
202209,PRK,4,4,-14.4,2
202209,PRK,4,1,-328,43
202209,PRK,4,5,-35,7
202209,PRK,3,3,-28,4
202209,PRK,4,3,-225,23
202209,RUS,4,4,-287.9,41
202209,RUS,4,3,-1731.2,202
202209,RUS,3,4,-45,9
202209,RUS,4,2,-20,4
202209,RUS,1,3,-0.9000000000000000,3
202209,RUS,4,5,-80,16
202209,RUS,3,3,-91,13
202209,RUS,2,5,-4,2
202209,RUS,2,3,-6,3
202209,RUS,3,2,-45.5,7
202209,RUS,3,1,-60,12
202209,RUS,4,1,-693,96
202209,SAU,4,4,-20,4
202209,SAU,3,3,-7,1
202209,SAU,4,3,-14.4,2
202209,SDN,3,1,-23.2,4
202209,SGP,3,5,-2,1
202209,SGP,4,3,-20,2
202209,SGP,4,4,-83.2,14
202209,SGP,4,5,-35,7
202209,SRB,4,1,-16,4
202209,SYR,3,2,-7.5,1
202209,THA,4,3,-19,2
202209,THA,4,4,-60,12
202209,THA,4,1,-8,1
202209,TJK,4,3,-28.8,4
202209,TUR,4,4,-19.5,3
202209,TUR,4,1,-10,2
202209,TUR,3,2,-110.5,17
202209,TUR,4,5,-5,1
202209,TUR,4,3,-29,3
202209,TZA,4,4,-15,3
202209,UGA,4,3,-40,4
202209,UGA,4,4,-65,13
202209,UKR,4,4,-45,9
