MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,RecordCount
201408,MYS,3,4,-4,2
201408,NAM,4,1,-4,1
201408,NAM,3,5,-4,2
201408,NAM,4,4,-10,2
201408,NAM,4,3,-47,5
201408,NGA,4,4,-85,13
201408,NGA,4,3,-10,1
201408,NIC,4,5,-10,2
201408,NIC,4,4,-10,2
201408,NLD,4,4,-20,2
201408,NLD,4,3,-10,1
201408,NLD,4,5,-5,1
201408,NOR,3,2,-19.5,3
201408,NPL,3,2,-7.5,1
201408,NPL,3,5,-4,1
201408,NPL,4,3,-9.5,1
201408,NPL,4,5,-62.6,10
201408,NPL,4,1,-8,2
201408,NPL,4,4,-73,13
201408,NZL,4,3,-204.5,21
201408,NZL,3,2,-4,1
201408,NZL,4,4,-29.5,5
201408,NZL,3,4,-10,2
201408,NZL,4,5,-42.6,6
201408,NZL,3,3,-14,2
201408,NZL,4,1,-46,6
201408,OMN,4,4,-15,2
201408,PAK,4,4,-143,19
201408,PAK,4,3,-341.1,35
201408,PAK,4,1,-44,8
201408,PAK,3,2,-13,2
201408,PAK,1,2,-0.6,2
201408,PAK,4,5,-121.2,15
201408,PHL,4,4,-1158.6,221
201408,PHL,4,1,-65,9
201408,PHL,4,5,-109.4,16
201408,PHL,3,3,-29,7
201408,PHL,3,4,-99,45
201408,PHL,4,3,-602.4,61
201408,PHL,3,2,-409.5,63
201408,PNG,3,2,-12,3
201408,PNG,4,3,-30,3
201408,POL,4,5,-10,2
201408,POL,4,4,-28.5,4
201408,PRK,3,5,-4,2
201408,PRK,4,1,-64,16
201408,PRK,4,3,-260.8,28
201408,PRK,3,3,-14,2
201408,PRK,4,4,-508.6,91
201408,PRK,4,5,-225,45
201408,PRK,3,1,-35,7
201408,QAT,3,4,-20,4
201408,QAT,4,3,-20,2
201408,QAT,3,2,-26,4
201408,QAT,4,4,-10,2
201408,QAT,4,5,-15,3
201408,RUS,4,2,-45,9
201408,RUS,4,1,-108,16
201408,RUS,3,2,-56,10
201408,RUS,3,1,-21.6,4
201408,RUS,3,3,-14,2
201408,RUS,4,3,-675.3,74
201408,RUS,4,4,-102.2,18
201408,RUS,4,5,-185,37
201408,SAU,3,1,-5.8,1
201408,SAU,4,5,-30,6
201408,SAU,4,3,-19,2
201408,SAU,4,4,-30,5
201408,SDN,4,4,-15,3
201408,SGP,4,4,-59.5,8
201408,SGP,3,4,-19,5
201408,SGP,3,5,-15,3
201408,SGP,4,5,-20,4
201408,SGP,4,1,-41,8
201408,SGP,3,2,-13,2
201408,SGP,4,3,-97.2,10
201408,SLE,3,2,-58.5,9
201408,SLE,4,4,-5,1
201408,SLV,4,3,-27,3
201408,SOM,4,3,-20,2
201408,SOM,4,4,-5,1
201408,SOM,4,1,-24,6
201408,SYR,3,2,-32.5,5
201408,SYR,4,4,-32,4
201408,SYR,4,5,-18.4,2
201408,SYR,4,3,-90,9
201408,TCD,4,4,-10,2
201408,THA,4,5,-27.6,3
201408,THA,4,3,-106,11
201408,THA,3,3,-14,2
201408,THA,4,4,-65,11
201408,THA,3,1,-17.4,3
201408,THA,4,2,-10,2
201408,THA,3,4,-6,3
201408,TJK,4,5,-15,3
201408,TJK,4,4,-15,3
201408,TJK,4,3,-43.2,6
201408,TTO,4,4,-10,2
201408,TTO,4,1,-8,2
201408,TUN,4,3,-180.5,19
201408,TUN,4,1,-33,6
201408,TUR,3,2,-91,14
201408,TUR,4,3,-10,1
201408,TUR,4,1,-32,8
201408,TUR,4,4,-344,40
201408,TUR,4,5,-10,2
201408,UGA,3,4,-2,1
201408,UGA,4,4,-20,2
201408,UKR,3,4,-30,6
201408,UKR,4,1,-8,2
201408,UKR,1,3,-2.7,9
201408,UKR,3,2,-19.5,3
201408,UKR,4,3,-196.2,20
201408,USA,3,1,-40,8
201408,USA,4,1,-290,60
201408,USA,4,4,-3824.4,647
201408,USA,4,5,-792,150
201408,USA,4,3,-4428.8,452
201408,USA,3,3,-157,36
201408,USA,3,2,-670.5,106
201408,USA,4,2,-50,10
201408,USA,1,5,-4.2,14
201408,USA,3,4,-463,152
201408,USA,3,5,-21,6
201408,UZB,4,3,-40,4
201408,VEN,4,1,-5,1
201408,VNM,4,3,-2539,259
201408,VNM,4,4,-311.7,59
201408,VNM,3,3,-7,1
201408,VNM,1,2,-0.6,2
201408,VNM,4,5,-281.6,37
201408,VNM,3,5,-28,12
201408,VNM,3,4,-82,35
201408,VNM,4,1,-78,18
201408,VNM,3,2,-221.5,33
201408,VNM,3,1,-11.6,2
201408,YEM,4,5,-5,1
201408,YEM,3,2,-34.5,5
201408,ZAF,4,4,-15,3
201408,ZMB,4,3,-20,2
201408,ZMB,3,4,-2,1
201408,ZWE,4,3,-20,2
201408,ZWE,3,1,-15,3
201408,ZWE,4,4,-5,1
201408,ZWE,4,5,-15,3
201408,ZWE,3,4,-12,6
201409,AFG,4,4,-101.5,15
201409,AFG,4,5,-15,3
201409,AFG,4,3,-51.1,6
201409,AFG,3,4,-10,2
201409,ARE,4,4,-10,2
201409,ARG,4,4,-15,3
201409,ARM,4,4,-20,4
201409,AUS,4,5,-130,26
201409,AUS,4,1,-44,8
201409,AUS,4,3,-298.5,30
201409,AUS,4,4,-381.4,59
201409,AUS,3,1,-136.6,27
201409,AUS,3,3,-35,5
201409,AUS,3,2,-45.5,7
201409,AUS,3,4,-2,1
201409,BEL,3,2,-65,10
201409,BGD,3,2,-19.5,3
201409,BGD,4,3,-130,13
201409,BGD,4,4,-50,10
201409,BHR,4,1,-10,2
201409,BOL,4,3,-10,1
201409,BRA,4,4,-28,4
201409,BRA,4,5,-40,8
201409,BRA,3,2,-8,2
201409,BRA,4,1,-4,1
201409,BRA,4,3,-89,9
201409,BRN,4,4,-39.4,5
201409,BRN,4,5,-10,2
201409,BRN,4,1,-8,2
201409,BRN,4,3,-713,73
201409,BRN,3,4,-2,1
201409,CAN,4,4,-474.5,90
201409,CAN,3,3,-16,8
201409,CAN,3,2,-84.5,13
201409,CAN,4,3,-661.5,67
201409,CAN,4,1,-37,8
201409,CAN,4,5,-10,2
201409,CAN,3,5,-4,2
201409,CAN,3,4,-20,7
201409,CAN,3,1,-30,6
201409,CHE,4,1,-7,1
201409,CHE,3,5,-2,1
201409,CHE,3,2,-24.5,4
201409,CHE,4,3,-59,6
201409,CHE,3,3,-28,4
201409,CHE,4,4,-60,12
201409,CHL,4,4,-5,1
201409,COD,4,4,-9,1
201409,COL,4,4,-15,3
201409,COL,4,3,-20,2
201409,CUB,4,1,-4,1
201409,CUB,3,2,-19.5,3
201409,CUB,4,4,-57.6,8
201409,CYP,4,4,-25,5
201409,CZE,3,2,-13,2
201409,CZE,4,4,-5,1
201409,CZE,4,1,-16,2
201409,DEU,3,3,-19,4
201409,DEU,4,5,-80,16
201409,DEU,3,2,-12,3
201409,DEU,4,2,-20,4
201409,DEU,4,4,-290,47
201409,DEU,4,3,-90,9
201409,DEU,3,4,-8,4
201409,DNK,4,4,-5,1
201409,DNK,4,3,-10,1
201409,DZA,4,4,-15,3
201409,EGY,4,4,-28,4
201409,ESP,3,2,-6.5,1
201409,ETH,3,1,-11.6,2
201409,FIN,4,4,-52,8
201409,FJI,4,3,-70,7
201409,FRA,4,3,-70,7
201409,FRA,4,2,-10,2
201409,FRA,3,2,-26,4
201409,FRA,4,1,-32,5
201409,FRA,3,3,-2,1
201409,FRA,3,4,-30,6
201409,FRA,4,4,-95.4,15
201409,FRA,4,5,-10,2
201409,FSM,3,3,-7,1
201409,GBR,3,2,-357.5,55
201409,GBR,3,3,-15,3
201409,GBR,4,5,-649.4,124
201409,GBR,4,2,-35,7
201409,GBR,3,4,-98,37
201409,GBR,4,1,-89,18
201409,GBR,3,1,-63.2,12
201409,GBR,4,3,-1089.5,112
201409,GBR,3,5,-6,3
201409,GBR,1,2,-0.3,1
201409,GBR,4,4,-607,111
201409,GHA,4,4,-68,12
201409,GHA,4,3,-40,4
201409,GIN,4,3,-10,1
201409,GRC,4,3,-29,3
201409,HKG,4,3,-80,8
201409,IDN,3,3,-14,2
201409,IDN,4,5,-25,5
201409,IDN,3,4,-15,3
201409,IDN,4,4,-252,47
201409,IDN,4,3,-79.5,8
201409,IND,4,3,-614.3,65
201409,IND,4,2,-5,1
201409,IND,4,1,-55,10
201409,IND,4,5,-20,4
201409,IND,4,4,-89.4,17
201409,IND,3,3,-90,19
201409,IND,3,1,-16.6,3
201409,IND,3,2,-650.5,100
201409,IND,3,4,-22,11
201409,IRL,4,4,-20,3
201409,IRL,4,3,-79.5,8
201409,IRN,4,2,-5,1
201409,IRN,4,3,-77,8
201409,IRN,3,2,-13,2
201409,IRN,4,4,-20,4
201409,IRN,4,5,-10,2
201409,IRN,4,1,-28,4
201409,IRQ,4,4,-231,39
201409,IRQ,4,3,-149,15
201409,ISL,4,4,-35,7
201409,ISL,4,1,-72,18
201409,ISL,3,3,-8,4
201409,ISR,3,3,-14,2
201409,ISR,4,4,-29,5
201409,ISR,1,3,-0.6,2
201409,ISR,4,3,-40,4
201409,ISR,3,4,-5,1
201409,ITA,3,4,-4,2
201409,ITA,4,5,-5,1
201409,ITA,4,3,-20,2
201409,ITA,3,2,-26,4
201409,ITA,4,1,-10,2
201409,ITA,4,4,-50,9
201409,ITA,4,2,-80,16
201409,JAM,4,3,-20,2
201409,JOR,4,3,-20,2
201409,JPN,4,5,-128.4,24
201409,JPN,3,5,-30,12
201409,JPN,4,2,-20,4
201409,JPN,4,4,-800.6,117
201409,JPN,3,3,-56,8
201409,JPN,4,1,-222,45
201409,JPN,3,1,-45.8,9
201409,JPN,3,4,-64,26
201409,JPN,3,2,-123.5,19
201409,JPN,4,3,-2282.3,231
201409,KAZ,4,3,-50,5
201409,KAZ,4,4,-55,11
201409,KAZ,3,1,-10,2
201409,KAZ,4,1,-5,1
201409,KEN,4,3,-68,7
201409,KEN,4,1,-14,2
201409,KEN,4,2,-5,1
201409,KEN,4,4,-35,5
201409,KEN,3,2,-39,6
201409,KGZ,4,4,-5,1
201409,KGZ,4,5,-40,8
201409,KGZ,3,2,-6.5,1
201409,KHM,4,4,-40,6
201409,KHM,4,3,-100,10
201409,KHM,3,2,-39,6
201409,KHM,4,1,-4,1
201409,KOR,4,3,-585,59
201409,KOR,4,4,-94,18
201409,KOR,3,5,-10,2
201409,KOR,4,5,-20,4
201409,KOR,4,1,-4,1
201409,KOR,3,1,-20,4
201409,KOR,3,4,-32,16
201409,LAO,4,3,-40,4
201409,LAO,4,4,-15,3
201409,LBN,4,4,-47,7
201409,LKA,4,3,-83.4,9
201409,LKA,4,4,-165,28
201409,LKA,4,1,-49,10
201409,LKA,4,5,-10,2
201409,MDG,4,4,-18,2
201409,MEX,4,3,-60,6
201409,MEX,3,1,-5,1
201409,MEX,4,4,-15,3
201409,MLT,4,4,-5,1
201409,MMR,4,3,-301.5,31
201409,MMR,3,2,-32.5,5
201409,MMR,4,1,-24,6
201409,MMR,4,4,-49,8
201409,MMR,4,5,-5,1
201409,MNG,4,3,-30,3
201409,MOZ,4,4,-20,4
201409,MUS,3,2,-26,4
201409,MWI,4,4,-5,1
201409,MYS,4,4,-114.2,19
201409,MYS,4,1,-7,1
201409,MYS,3,1,-15,3
201409,MYS,3,2,-105.5,17
201409,MYS,4,3,-148,15
201409,NGA,4,2,-5,1
201409,NGA,4,1,-4,1
201409,NGA,4,3,-40,4
201409,NGA,4,4,-75,11
201409,NLD,4,5,-5,1
201409,NLD,4,4,-5,1
201409,NLD,4,3,-80,8
201409,NLD,4,1,-5,1
201409,NOR,4,1,-72,10
201409,NOR,4,5,-5,1
201409,NOR,4,3,-20,2
201409,NPL,4,5,-30,6
201409,NPL,4,3,-167,17
201409,NPL,4,4,-24,4
201409,NPL,3,2,-48,9
201409,NZL,4,3,-79,8
201409,NZL,3,2,-13,2
201409,NZL,4,4,-35,7
201409,NZL,4,5,-32.6,4
201409,OMN,4,4,-25,3
201409,PAK,3,4,-14,7
201409,PAK,3,1,-105.8,21
201409,PAK,3,3,-40,10
201409,PAK,3,2,-182,28
201409,PAK,4,1,-976,220
201409,PAK,4,4,-157.8,28
201409,PAK,1,5,-0.9,3
201409,PAK,3,5,-5,1
201409,PAK,4,3,-325,33
201409,PER,4,3,-30,3
201409,PER,4,4,-50,9
201409,PER,3,3,-35,5
201409,PHL,4,3,-1303.4,134
201409,PHL,3,1,-131.6,26
201409,PHL,4,1,-491,122
201409,PHL,3,4,-32,16
201409,PHL,3,3,-366,53
201409,PHL,4,4,-1457,231
201409,PHL,4,5,-267.2,40
201409,PHL,3,2,-199,30
201409,POL,4,3,-28.5,3
201409,PRK,3,1,-5,1
201409,PRK,3,4,-2,1
201409,PRK,4,1,-130,23
201409,PRK,4,3,-210.7,22
201409,PRK,4,5,-71,10
201409,PRK,4,4,-357,61
201409,PRT,4,4,-10,2
201409,PRT,4,3,-80,8
201409,PRY,4,4,-5,1
201409,QAT,4,3,-40,4
201409,QAT,4,4,-92,13
201409,RUS,4,4,-222.8,34
201409,RUS,4,1,-251,34
201409,RUS,4,5,-40,8
201409,RUS,3,3,-32,6
201409,RUS,3,4,-19,5
201409,RUS,3,1,-36.6,7
201409,RUS,4,3,-542.4,56
201409,RUS,3,2,-45.5,7
201409,SAU,3,3,-14,2
201409,SAU,4,4,-40,8
201409,SAU,4,3,-120,12
201409,SAU,4,1,-8,2
201409,SDN,4,3,-30,3
201409,SDN,4,4,-118.2,18
201409,SEN,4,4,-18,2
201409,SGP,4,4,-50,10
201409,SGP,4,5,-20,4
201409,SGP,3,3,-14,2
201409,SGP,3,4,-2,1
201409,SGP,3,2,-13,2
201409,SGP,4,3,-158,16
201409,SLE,4,1,-8,2
201409,SLE,3,2,-13,2
201409,SLE,4,3,-30,3
201409,SLV,4,4,-50,10
201409,SOM,4,3,-14.4,2
201409,SVK,4,4,-15,3
201409,SWE,4,5,-36.8,4
201409,SWE,4,1,-8,2
201409,SWE,4,4,-5,1
201409,SYR,4,1,-10,2
201409,SYR,3,3,-28,4
201409,SYR,3,2,-13,2
201409,SYR,4,3,-256.7,26
201409,THA,4,5,-5,1
201409,THA,3,4,-2,1
201409,THA,4,3,-157,16
201409,THA,3,2,-13,2
201409,THA,4,4,-96.5,16
201409,TJK,4,1,-8,1
201409,TJK,4,3,-116,13
201409,TUR,4,4,-44.5,8
201409,TUR,1,5,-0.3,1
201409,TUR,4,3,-170,17
201409,TUR,4,5,-5,1
201409,TUR,4,1,-48,6
201409,UGA,4,5,-5,1
201409,UGA,4,3,-120,12
201409,UGA,4,4,-38,6
201409,UGA,3,2,-26,4
201409,UKR,1,3,-5.7,19
201409,UKR,3,2,-27.5,5
201409,UKR,3,3,-14,2
201409,UKR,4,4,-5,1
201409,UKR,4,3,-60,6
201409,USA,3,1,-225.8,43
201409,USA,4,1,-758,131
201409,USA,3,4,-219,84
201409,USA,4,3,-3219.5,329
201409,USA,3,2,-663,104
201409,USA,1,5,-3.9,13
201409,USA,4,2,-135,27
201409,USA,4,5,-487.2,84
201409,USA,1,2,-1.2,4
201409,USA,3,5,-36,8
201409,USA,4,4,-2901.7,510
201409,USA,3,3,-193,34
201409,UZB,4,3,-80,8
201409,UZB,4,5,-10,2
201409,UZB,4,4,-10,2
201409,VEN,4,3,-30,3
201409,VNM,3,2,-64.5,11
201409,VNM,3,4,-93,42
201409,VNM,4,4,-309.6,55
201409,VNM,3,3,-32,16
201409,VNM,4,5,-117,15
201409,VNM,4,3,-1961.9,202
201409,VNM,4,1,-42,9
201409,YEM,4,3,-99,10
201409,ZAF,4,3,-69,7
201409,ZAF,4,4,-20,4
201409,ZAF,4,1,-4,1
201409,ZAF,3,2,-6.5,1
201409,ZMB,3,2,-20,4
201409,ZMB,4,4,-10,2
201409,ZMB,3,3,-4,2
201409,ZWE,4,4,-40,8
201409,ZWE,3,4,-4,2
201409,ZWE,4,3,-60,6
201410,AFG,4,4,-45,6
201410,AFG,3,3,-63,9
201410,AFG,4,5,-5,1
201410,AFG,3,2,-45.5,7
201410,AFG,4,3,-159.5,16
201410,AFG,3,4,-2,1
201410,AFG,3,1,-34.8,6
201410,ARE,3,2,-19.5,3
201410,ARG,3,2,-19.5,3
201410,ARM,4,4,-10,2
201410,AUS,3,1,-25,5
201410,AUS,3,2,-162.5,25
201410,AUS,4,4,-459.5,89
201410,AUS,4,1,-130,25
201410,AUS,4,5,-402,51
201410,AUS,4,3,-207.6,22
201410,AUS,4,2,-5,1
201410,AUS,3,4,-60,21
201410,BEL,3,2,-32.5,5
201410,BEL,3,3,-7,1
201410,BEL,4,4,-5,1
201410,BEL,4,3,-50,5
201410,BGD,3,4,-2,1
201410,BGD,4,3,-34.4,4
201410,BGD,3,2,-117,18
201410,BGD,3,3,-7,1
201410,BGD,4,4,-50,7
201410,BHR,4,4,-8,1
201410,BHR,3,2,-13,2
201410,BHR,4,3,-10,1
201410,BHR,3,1,-5.8,1
201410,BHR,4,1,-16,2
201410,BOL,4,3,-20,2
201410,BRA,4,4,-14.4,2
201410,BRA,4,3,-127.5,13
201410,BRN,4,1,-4,1
201410,BRN,3,3,-7,1
201410,BRN,4,3,-118.5,12
201410,BRN,4,4,-5,1
201410,BRN,3,2,-19.5,3
201410,BRN,4,5,-5,1
201410,CAN,3,3,-30,15
201410,CAN,3,2,-65,10
201410,CAN,3,4,-42,12
201410,CAN,4,4,-304,56
201410,CAN,4,1,-314,75
201410,CAN,4,5,-52.6,8
201410,CAN,3,1,-16.6,3
201410,CAN,4,3,-939,94
201410,CHE,4,3,-30,3
201410,CHE,4,4,-18.5,2
201410,CHE,3,1,-5,1
201410,CHE,4,5,-28.4,4
201410,CHL,1,3,-0.6,2
201410,CMR,4,4,-161,21
201410,CMR,2,5,-2,1
201410,COD,4,4,-5,1
201410,COD,4,3,-10,1
201410,COG,4,4,-14,2
201410,CUB,4,3,-20,2
201410,CUB,4,4,-86.4,12
201410,CYP,4,3,-14.4,2
201410,CYP,4,4,-5,1
201410,DEU,4,3,-168.5,18
201410,DEU,4,4,-185,37
201410,DEU,3,2,-26,4
201410,DEU,4,1,-102,18
201410,DEU,4,2,-10,2
201410,DNK,4,4,-5,1
201410,ECU,4,3,-20,2
201410,EGY,4,3,-90,9
201410,EGY,4,4,-5,1
201410,ESP,4,3,-176,18
201410,ESP,4,4,-9.5,1
201410,ESP,4,5,-10,2
201410,ESP,3,2,-5,1
201410,EST,4,3,-21.6,3
201410,FIN,4,5,-27.6,3
201410,FIN,4,4,-5,1
201410,FIN,4,3,-40,4
201410,FRA,3,4,-2,1
201410,FRA,3,2,-44,7
201410,FRA,4,3,-276.5,28
201410,FRA,4,1,-8,1
201410,FRA,4,5,-56.8,8
201410,FRA,4,4,-69.4,13
201410,FSM,4,4,-10,2
201410,GAB,4,1,-20,4
201410,GBR,4,1,-48,11
201410,GBR,3,2,-740,114
201410,GBR,4,2,-100,20
201410,GBR,3,4,-114,27
201410,GBR,4,3,-1835,191
201410,GBR,4,4,-460.4,80
201410,GBR,4,5,-44.2,8
201410,GHA,4,3,-20,2
201410,GIN,3,2,-32.5,5
201410,GUY,4,4,-15,2
201410,HKG,4,3,-39.5,4
201410,HKG,4,4,-10,2
201410,HRV,3,2,-7.5,1
201410,HUN,4,5,-10,2
201410,HUN,3,2,-32.5,5
201410,HUN,4,3,-20,2
201410,IDN,4,4,-30,6
201410,IDN,3,2,-84.5,13
201410,IDN,4,3,-236.6,25
201410,IDN,4,2,-5,1
201410,IDN,4,5,-50,10
201410,IND,4,3,-174.6,20
201410,IND,4,4,-118.4,19
201410,IND,4,1,-16,2
201410,IND,4,5,-90,18
201410,IND,3,4,-14,7
201410,IND,3,2,-104,16
201410,IRL,3,3,-2,1
201410,IRL,4,3,-20,2
201410,IRL,3,4,-5,1
201410,IRL,4,1,-8,2
201410,IRL,3,2,-13,2
201410,IRL,4,4,-10,2
201410,IRN,4,1,-37,5
201410,IRN,4,4,-64.4,10
201410,IRN,4,3,-90,9
201410,IRN,1,5,-0.6,2
201410,IRN,4,5,-15,3
201410,IRN,3,2,-14,2
201410,IRN,3,3,-175,25
201410,IRQ,4,5,-5,1
201410,IRQ,4,4,-55,8
201410,IRQ,4,3,-279,28
201410,ISR,4,4,-24,4
201410,ISR,4,3,-34.4,4
201410,ISR,4,5,-30,6
201410,ISR,1,3,-0.3,1
201410,ISR,3,2,-6.5,1
201410,ITA,3,2,-13,2
201410,ITA,4,4,-25,5
201410,ITA,4,1,-28,7
201410,ITA,4,5,-65,13
201410,ITA,4,3,-156.5,16
201410,JAM,4,3,-107,11
201410,JOR,4,3,-19,2
201410,JOR,3,3,-2,1
201410,JOR,4,4,-40,4
201410,JPN,4,1,-357,64
201410,JPN,3,3,-42,6
201410,JPN,4,3,-836.9,85
201410,JPN,3,4,-53,25
201410,JPN,4,5,-88.4,16
201410,JPN,3,2,-173,26
201410,JPN,4,4,-347.5,55
201410,JPN,3,1,-40.8,8
201410,JPN,3,5,-16,4
201410,KAZ,4,3,-169.5,17
201410,KEN,4,3,-9.5,1
201410,KEN,4,5,-10,2
201410,KEN,3,2,-13,2
201410,KGZ,4,3,-58,6
201410,KGZ,4,4,-10,2
201410,KHM,3,2,-6.5,1
201410,KHM,4,1,-12,2
201410,KHM,4,3,-49,5
201410,KHM,4,4,-49.5,9
201410,KOR,4,3,-2810.9,283
201410,KOR,4,5,-65,13
201410,KOR,3,3,-9,2
201410,KOR,1,5,-2.4,8
201410,KOR,1,2,-0.3,1
201410,KOR,4,4,-400,64
201410,KOR,3,4,-26,13
201410,KOR,4,1,-49,9
201410,KOR,3,2,-55,8
201410,LAO,3,1,-10,2
201410,LAO,4,5,-175,35
201410,LBN,4,3,-40,4
201410,LBR,4,3,-10,1
201410,LKA,4,1,-4,1
201410,LKA,4,4,-21.6,3
201410,LKA,4,3,-38,4
201410,LKA,4,5,-10,2
201410,LTU,4,3,-7.2,1
201410,LTU,3,2,-6.5,1
201410,MDG,4,1,-24,6
201410,MEX,4,2,-5,1
201410,MEX,4,3,-30,3
201410,MEX,4,5,-20,4
201410,MEX,4,1,-14,2
201410,MEX,4,4,-20,4
201410,MLI,4,3,-20,2
201410,MLT,4,4,-5,1
201410,MLT,4,3,-20,2
201410,MMR,4,1,-4,1
201410,MMR,4,4,-28,4
201410,MMR,4,3,-99,10
201410,MMR,4,5,-195,39
201410,MNG,4,4,-15,3
201410,MNG,3,4,-24,12
201410,MNG,3,2,-32.5,5
201410,MNG,4,3,-90,9
201410,MOZ,4,5,-10,2
201410,MYS,4,1,-14,2
201410,MYS,4,4,-317.5,49
201410,MYS,4,3,-243.9,25
201410,MYS,4,2,-100,20
201410,MYS,4,5,-45,9
201410,MYS,3,2,-13,2
201410,MYS,3,4,-2,1
201410,MYS,3,3,-2,1
201410,NAM,3,1,-23.2,4
201410,NGA,4,4,-191,22
201410,NGA,3,1,-5.8,1
201410,NGA,4,3,-423,44
201410,NGA,4,1,-7,1
201410,NGA,3,2,-6.5,1
201410,NIC,4,1,-14,2
201410,NIC,3,2,-6.5,1
201410,NLD,4,3,-50,5
201410,NOR,3,1,-15,3
201410,NOR,4,4,-5,1
201410,NOR,4,1,-23,5
201410,NPL,4,5,-5,1
201410,NPL,4,3,-55,7
201410,NPL,4,4,-5,1
201410,NPL,4,1,-8,2
201410,NZL,4,5,-20,4
201410,NZL,3,4,-5,1
201410,NZL,4,3,-20,2
201410,NZL,4,4,-110,22
201410,NZL,4,2,-5,1
201410,PAK,3,2,-52,8
201410,PAK,3,4,-2,1
201410,PAK,4,3,-924.5,96
201410,PAK,3,3,-22,4
201410,PAK,4,4,-43,7
201410,PAK,4,5,-65,13
201410,PAK,4,1,-78,18
201410,PAK,3,1,-20,4
201410,PAN,4,3,-20,2
201410,PAN,3,2,-6.5,1
201410,PHL,4,3,-405.9,43
201410,PHL,3,2,-117,18
201410,PHL,4,4,-148,26
201410,PHL,4,1,-12,3
201410,PHL,3,3,-7,1
201410,PHL,3,4,-18,9
201410,PHL,4,5,-52.6,8
201410,PHL,3,1,-91.2,16
201410,POL,4,5,-5,1
201410,POL,4,3,-29,3
201410,PRK,3,3,-14,2
201410,PRK,4,4,-105,20
201410,PRK,4,1,-183,28
201410,PRK,4,3,-496.9,51
201410,PRK,3,1,-11.6,2
201410,PRK,4,5,-54.2,10
201410,PRT,3,2,-13,2
201410,PRT,4,4,-10,2
201410,PRT,4,3,-80,8
201410,QAT,3,3,-14,2
201410,QAT,4,4,-25,3
201410,QAT,4,3,-47,5
201410,QAT,3,2,-32.5,5
201410,RUS,4,1,-259,34
201410,RUS,4,5,-43.4,7
201410,RUS,4,3,-954.4,99
201410,RUS,2,5,-6,3
201410,RUS,3,5,-12,3
201410,RUS,1,5,-1.2,4
201410,RUS,3,3,-28,4
201410,RUS,3,4,-12,6
201410,RUS,4,2,-5,1
201410,RUS,4,4,-153.8,29
201410,RWA,3,2,-6.5,1
201410,SAU,4,3,-30,3
201410,SDN,4,4,-33,4
201410,SGP,3,2,-10.5,2
201410,SGP,4,3,-187.5,19
201410,SGP,4,5,-53.4,9
201410,SGP,3,5,-10,2
201410,SGP,4,4,-78.9,14
201410,SGP,3,4,-4,2
201410,SOM,4,4,-10,2
201410,SOM,4,1,-4,1
201410,SVK,4,5,-10,2
201410,SWE,4,5,-5,1
201410,SWE,4,1,-12,3
201410,SWE,4,4,-5,1
201410,SWE,4,3,-40,4
201410,SYR,3,3,-28,4
201410,SYR,4,4,-27,3
201410,SYR,4,1,-24,3
201410,SYR,4,2,-10,2
201410,SYR,4,3,-100,10
201410,SYR,3,2,-36,6
201410,SYR,2,3,-2,1
201410,THA,4,3,-188,19
201410,THA,4,1,-16,3
201410,THA,4,5,-15,3
201410,THA,3,3,-7,1
201410,THA,4,4,-174,33
201410,THA,3,2,-45.5,7
201410,TJK,4,5,-10,2
201410,TJK,4,3,-40,4
201410,TUN,4,4,-5,1
201410,TUR,4,2,-5,1
201410,TUR,4,4,-25,5
201410,TUR,3,2,-42,7
201410,TUR,3,4,-4,2
201410,TUR,4,5,-10,2
201410,TUR,4,3,-92.2,10
201410,TUR,3,1,-11.6,2
201410,TZA,4,4,-20,4
201410,TZA,4,1,-8,2
201410,TZA,3,2,-6.5,1
201410,UGA,4,5,-5,1
201410,UGA,3,4,-5,1
201410,UGA,4,4,-86.4,12
201410,UKR,4,3,-110,11
201410,UKR,4,4,-5,1
201410,UKR,4,1,-56,7
201410,USA,3,4,-277,95
201410,USA,3,5,-39,9
201410,USA,4,5,-835.6,152
201410,USA,3,2,-895,137
201410,USA,4,1,-314,59
201410,USA,4,4,-2032.5,361
201410,USA,3,1,-54.8,10
201410,USA,4,3,-3005.7,310
201410,USA,3,3,-292,71
201410,USA,4,2,-105,21
201410,USA,1,2,-0.6,2
201410,USA,1,5,-0.6,2
201410,UZB,4,3,-30,3
201410,UZB,4,4,-10,2
201410,VEN,4,4,-45,9
201410,VNM,3,4,-40,20
201410,VNM,4,5,-120.2,19
201410,VNM,3,3,-35,5
201410,VNM,4,4,-154,26
201410,VNM,3,2,-137,22
201410,VNM,3,1,-5.8,1
201410,VNM,4,1,-176,26
201410,VNM,4,3,-1147.9,119
201410,YEM,4,4,-24.4,3
201410,YEM,4,3,-110,11
201410,ZAF,4,3,-60,6
201410,ZAF,4,1,-12,3
201410,ZAF,4,4,-63.5,10
201410,ZMB,4,3,-40,4
201410,ZMB,4,5,-9.2,1
201410,ZMB,3,1,-5,1
201410,ZWE,4,4,-50,7
201411,AFG,4,4,-60.6,10
201411,AFG,4,3,-109.5,11
201411,AFG,3,3,-7,1
201411,AFG,4,1,-63,9
201411,AFG,3,4,-25,5
201411,ARE,3,2,-6.5,1
201411,ARE,4,1,-4,1
201411,ARG,3,4,-4,2
201411,ARG,4,3,-20,2
