YEAR,Actor2CountryCode,QuadClass,GoldsteinScale,Record Count
2014,KGZ,4,-1115.8000000000002,149
2014,KHM,3,-837.1999999999997,223
2014,KHM,1,-22.599999999999994,46
2014,KHM,2,-56,28
2014,KHM,4,-2454,336
2014,KOR,3,-5697.099999999994,2044
2014,KOR,2,-476,238
2014,KOR,4,-12627.100000000006,1583
2014,KOR,1,-140.50000000000034,348
2014,KWT,3,-89.4,24
2014,KWT,2,-2,1
2014,KWT,4,-121,17
2014,KWT,1,0,0
2014,LAO,1,-1.2000000000000002,3
2014,LAO,4,-610.6999999999999,100
2014,LAO,2,-68,34
2014,LAO,3,-150.4,41
2014,LBN,4,-264.5,29
2014,LBN,2,-20,10
2014,LBN,3,-173.4,75
2014,LBN,1,-2.8,3
2014,LBR,3,-109,29
2014,LBR,1,-4.3999999999999995,7
2014,LBR,2,-2,1
2014,LBR,4,-181.09999999999997,30
2014,LKA,4,-1471.4,214
2014,LKA,3,-1065.3999999999996,321
2014,LKA,2,-76,38
2014,LKA,1,-52.39999999999992,100
2014,LTU,4,-24.4,4
2014,LTU,3,-65.5,21
2014,LTU,2,-4,2
2014,LTU,1,0,0
2014,LUX,3,-112,23
2014,LUX,4,-15,3
2014,LUX,1,0,0
2014,LUX,2,0,0
2014,LVA,4,-50,5
2014,LVA,1,-1.6,4
2014,LVA,3,-20.5,5
2014,LVA,2,0,0
2014,MAC,1,-0.4,1
2014,MAC,2,-12,6
2014,MAC,3,-57,15
2014,MAC,4,-25,5
2014,MAR,4,-83.5,10
2014,MAR,3,-14.4,6
2014,MAR,1,-4.4,7
2014,MAR,2,0,0
2014,MDA,4,-20,4
2014,MDA,3,-10,4
2014,MDA,1,0,0
2014,MDA,2,0,0
2014,MDG,3,-46.8,21
2014,MDG,4,-61.5,10
2014,MDG,2,-6,3
2014,MDG,1,-0.4,1
2014,MEX,3,-648.3999999999997,204
2014,MEX,1,-14.800000000000006,30
2014,MEX,4,-1091,163
2014,MEX,2,-38,19
2014,MKD,3,-31,8
2014,MKD,2,-4,2
2014,MKD,4,-35,4
2014,MKD,1,0,0
2014,MLI,4,-210,26
2014,MLI,3,-14,3
2014,MLI,1,-0.4,1
2014,MLI,2,0,0
2014,MLT,4,-69,11
2014,MLT,1,-4.3999999999999995,11
2014,MLT,2,-8,4
2014,MLT,3,-110,28
2014,MMR,2,-80,40
2014,MMR,4,-2977.399999999999,409
2014,MMR,1,-49.099999999999945,112
2014,MMR,3,-1131.6999999999998,308
2014,MNE,1,0,0
2014,MNE,2,0,0
2014,MNE,3,0,0
2014,MNE,4,0,0
2014,MNG,1,-5.300000000000001,14
2014,MNG,2,-34,17
2014,MNG,4,-1139.0000000000002,146
2014,MNG,3,-689.1999999999998,181
2014,MOZ,3,-65.2,19
2014,MOZ,4,-177.5,31
2014,MOZ,1,-1.2000000000000002,3
2014,MOZ,2,0,0
2014,MUS,2,-4,2
2014,MUS,3,-26,4
2014,MUS,4,-15,3
2014,MUS,1,0,0
2014,MWI,3,-34.8,9
2014,MWI,4,-46,6
2014,MWI,1,0,0
2014,MWI,2,0,0
2014,MYS,1,-652.9,755
2014,MYS,3,-15814.69999999997,4394
2014,MYS,2,-4482,2241
2014,MYS,4,-14341.700000000017,1968
2014,NAM,3,-265.4000000000001,94
2014,NAM,1,-13.100000000000001,9
2014,NAM,2,-28,14
2014,NAM,4,-289,52
2014,NER,3,-6.5,1
2014,NER,1,0,0
2014,NER,2,0,0
2014,NER,4,0,0
2014,NGA,2,-34,17
2014,NGA,1,-15.3,12
2014,NGA,3,-654.8999999999997,197
2014,NGA,4,-2821.000000000001,375
2014,NIC,3,-119.2,29
2014,NIC,2,-6,3
2014,NIC,1,-1.2000000000000002,3
2014,NIC,4,-128,20
2014,NLD,1,-7.199999999999999,11
2014,NLD,2,-24,12
2014,NLD,4,-398.5,53
2014,NLD,3,-395,124
2014,NOR,2,-8,4
2014,NOR,4,-659,100
2014,NOR,3,-669.8999999999997,179
2014,NOR,1,-1.6,4
2014,NPL,2,-32,16
2014,NPL,4,-1537.1000000000006,239
2014,NPL,3,-1172.9,279
2014,NPL,1,-25.49999999999999,60
2014,NZL,2,-216,108
2014,NZL,3,-1267.6000000000001,400
2014,NZL,1,-63.499999999999936,96
2014,NZL,4,-2298.9,336
2014,OMN,2,-20,10
2014,OMN,1,-11.600000000000001,9
2014,OMN,4,-122,17
2014,OMN,3,-132.8,36
2014,PAK,3,-3746.7000000000053,1034
2014,PAK,2,-116,58
2014,PAK,4,-8741.099999999995,1205
2014,PAK,1,-129.1000000000002,267
2014,PAN,2,-4,2
2014,PAN,3,-41,14
2014,PAN,4,-30,3
2014,PAN,1,0,0
2014,PER,1,-2.8,7
2014,PER,4,-185,27
2014,PER,2,-4,2
2014,PER,3,-204.6,65
2014,PHL,4,-25556.70000000004,3705
2014,PHL,2,-494,247
2014,PHL,3,-23894.400000000056,7374
2014,PHL,1,-826.0999999999991,930
2014,PNG,3,-50,13
2014,PNG,4,-40,4
2014,PNG,2,-6,3
2014,PNG,1,0,0
2014,POL,1,-2.4,2
2014,POL,2,-10,5
2014,POL,4,-437.9,59
2014,POL,3,-148.9,63
2014,PRK,3,-6621.399999999994,1789
2014,PRK,2,-262,131
2014,PRK,4,-11772.300000000001,1583
2014,PRK,1,-276.1000000000003,481
2014,PRT,3,-204.3,57
2014,PRT,4,-412.8,62
2014,PRT,2,-66,33
2014,PRT,1,-1.8000000000000003,5
2014,PRY,4,-52,8
2014,PRY,3,-25,5
2014,PRY,1,0,0
2014,PRY,2,0,0
2014,QAT,2,-44,22
2014,QAT,4,-835,102
2014,QAT,3,-378.79999999999995,97
2014,QAT,1,-4.3999999999999995,7
2014,ROM,1,0,0
2014,ROM,2,0,0
2014,ROM,3,0,0
2014,ROM,4,0,0
2014,RUS,2,-542,271
2014,RUS,3,-12625.899999999963,3723
2014,RUS,1,-298.1000000000004,609
2014,RUS,4,-13413.800000000023,1780
2014,RWA,4,-66,9
2014,RWA,3,-86.5,19
2014,RWA,1,0,0
2014,RWA,2,0,0
2014,SAU,1,-12.600000000000001,21
2014,SAU,4,-988.4000000000001,137
2014,SAU,3,-538.2,179
2014,SAU,2,-12,6
2014,SDN,2,-4,2
2014,SDN,3,-233.60000000000002,78
2014,SDN,4,-1086,130
2014,SDN,1,-7.8,25
2014,SEN,2,-4,2
2014,SEN,3,-19,5
2014,SEN,4,-18,2
2014,SEN,1,0,0
2014,SGP,3,-1096.7999999999997,384
2014,SGP,4,-2934.999999999999,409
2014,SGP,2,-160,80
2014,SGP,1,-26.699999999999996,66
2014,SLE,2,-16,8
2014,SLE,1,-3.9999999999999996,10
2014,SLE,3,-155.70000000000002,33
2014,SLE,4,-69.4,11
2014,SLV,2,-4,2
2014,SLV,4,-77,13
2014,SLV,1,0,0
2014,SLV,3,0,0
2014,SOM,2,-4,2
2014,SOM,1,-3.4,10
2014,SOM,4,-354.1,52
2014,SOM,3,-43,12
2014,SRB,2,-2,1
2014,SRB,4,-81,14
2014,SRB,3,-78.2,23
2014,SRB,1,0,0
2014,SUR,2,-2,1
2014,SUR,1,0,0
2014,SUR,3,0,0
2014,SUR,4,0,0
2014,SVK,1,-0.3,1
2014,SVK,3,-72,17
2014,SVK,4,-63,14
2014,SVK,2,0,0
2014,SVN,1,0,0
2014,SVN,2,0,0
2014,SVN,3,0,0
2014,SVN,4,0,0
2014,SWE,1,-3.3,5
2014,SWE,3,-142.3,53
2014,SWE,4,-203.99999999999997,28
2014,SWE,2,-14,7
2014,SYR,2,-106,53
2014,SYR,1,-35.79999999999996,82
2014,SYR,3,-2588.0000000000005,611
2014,SYR,4,-2218.8,244
2014,TCD,3,-60,17
2014,TCD,4,-60,12
2014,TCD,1,0,0
2014,TCD,2,0,0
2014,TGO,4,-10,2
2014,TGO,1,0,0
2014,TGO,2,0,0
2014,TGO,3,0,0
2014,THA,1,-52.29999999999992,96
2014,THA,2,-298,149
2014,THA,3,-1862.2000000000023,547
2014,THA,4,-4844.199999999996,710
2014,TJK,2,-8,4
2014,TJK,1,-5.500000000000001,16
2014,TJK,4,-545.3,77
2014,TJK,3,-117,40
2014,TKM,4,-30,3
2014,TKM,3,-50.49999999999999,10
2014,TKM,1,-2.4,6
2014,TKM,2,-6,3
2014,TTO,3,-25,5
2014,TTO,4,-53,8
2014,TTO,2,-10,5
2014,TTO,1,0,0
2014,TUN,4,-295.5,35
2014,TUN,3,-2,1
2014,TUN,1,0,0
2014,TUN,2,0,0
2014,TUR,4,-2025.9,313
2014,TUR,1,-17.300000000000004,46
2014,TUR,3,-971.2999999999994,259
2014,TUR,2,-48,24
2014,TZA,3,-133.3,48
2014,TZA,4,-416,73
2014,TZA,1,-18.799999999999997,11
2014,TZA,2,-10,5
2014,UGA,2,-34,17
2014,UGA,1,-2.4,6
2014,UGA,4,-1000.1000000000001,128
2014,UGA,3,-152.40000000000003,38
2014,UKR,1,-96.39999999999999,259
2014,UKR,4,-2729.1999999999994,324
2014,UKR,2,-56,28
2014,UKR,3,-2016.7000000000012,571
2014,URY,4,-15,3
2014,URY,1,-0.4,1
2014,URY,3,-12.4,3
2014,URY,2,0,0
2014,USA,3,-68751.19999999994,22344
2014,USA,4,-98005.89999999976,13987
2014,USA,1,-2337.7999999999984,4489
2014,USA,2,-7778,3889
2014,UZB,3,-133,51
2014,UZB,1,-2.4,6
2014,UZB,4,-356.5,39
2014,UZB,2,0,0
2014,VEN,2,-16,8
2014,VEN,3,-217.4,68
2014,VEN,1,-14.900000000000002,22
2014,VEN,4,-450,57
2014,VNM,3,-30250.400000000103,9109
2014,VNM,2,-766,383
2014,VNM,1,-1145.4999999999989,1154
2014,VNM,4,-48332.89999999998,5830
2014,VUT,3,-13,5
2014,VUT,1,0,0
2014,VUT,2,0,0
2014,VUT,4,0,0
2014,YEM,4,-603.5,64
2014,YEM,3,-247.9,63
2014,YEM,1,0,0
2014,YEM,2,0,0
2014,ZAF,3,-276.4,79
2014,ZAF,1,-18.3,15
2014,ZAF,2,-10,5
2014,ZAF,4,-610.3,85
2014,ZMB,4,-705.7,98
2014,ZMB,2,-14,7
2014,ZMB,3,-313.99999999999994,90
2014,ZMB,1,-17.200000000000014,31
2014,ZWE,2,-26,13
2014,ZWE,1,-17.200000000000003,27
2014,ZWE,4,-612.2,87
2014,ZWE,3,-511.49999999999983,175
2015,AFG,1,-66.69999999999993,164
2015,AFG,3,-1157.1999999999998,325
2015,AFG,4,-2760.9,359
2015,AFG,2,-52,26
2015,AGO,4,-345.6999999999999,48
2015,AGO,1,-25.199999999999996,15
2015,AGO,3,-132.8,35
2015,AGO,2,-8,4
2015,ARE,1,-6.8,5
2015,ARE,2,-24,12
2015,ARE,3,-236.3,76
2015,ARE,4,-1172.1000000000001,169
2015,ARG,4,-620.5999999999999,79
2015,ARG,2,-96,48
2015,ARG,3,-515.9999999999998,170
2015,ARG,1,-9.900000000000004,25
2015,ARM,2,-14,7
2015,ARM,3,-227.1,69
2015,ARM,1,-1.1,3
2015,ARM,4,-251,37
2015,ATG,4,-10,2
2015,ATG,1,-12,6
2015,ATG,3,-49,21
2015,ATG,2,0,0
2015,AUS,1,-326.1999999999995,673
2015,AUS,2,-910,455
2015,AUS,3,-8944.599999999971,2602
2015,AUS,4,-10304.8,1440
2015,AUT,2,-6,3
2015,AUT,4,-327,45
2015,AUT,3,-160.40000000000003,47
2015,AUT,1,-6.400000000000001,18
2015,AZE,2,-6,3
2015,AZE,4,-105,15
2015,AZE,3,-121,38
2015,AZE,1,-6.8999999999999995,11
2015,BEL,1,-12.600000000000001,27
2015,BEL,3,-452.5999999999999,126
2015,BEL,2,-52,26
2015,BEL,4,-548.5999999999999,73
2015,BGD,1,-9.8,31
2015,BGD,2,-44,22
2015,BGD,4,-1572.3000000000002,197
2015,BGD,3,-438.30000000000007,119
2015,BGR,2,-28,14
2015,BGR,3,-103,29
2015,BGR,4,-212,26
2015,BGR,1,0,0
2015,BHR,1,-2.4,2
2015,BHR,2,-8,4
2015,BHR,3,-19,8
2015,BHR,4,-106,15
2015,BIH,1,0,0
2015,BIH,2,0,0
2015,BIH,3,0,0
2015,BIH,4,0,0
2015,BLR,2,-38,19
2015,BLR,3,-556.8,125
2015,BLR,4,-1410.8000000000002,166
2015,BLR,1,-6,17
2015,BMU,2,-2,1
2015,BMU,3,-13,3
2015,BMU,1,0,0
2015,BMU,4,0,0
2015,BOL,1,-1.6,4
2015,BOL,4,-405.79999999999995,45
2015,BOL,3,-75.5,23
2015,BOL,2,-26,13
2015,BRA,1,-28.499999999999993,67
2015,BRA,4,-1234.7000000000005,180
2015,BRA,2,-160,80
2015,BRA,3,-1364.5,383
2015,BRN,1,-396.4999999999998,781
2015,BRN,4,-8026.599999999978,981
2015,BRN,2,-280,140
2015,BRN,3,-10374.199999999977,3206
2015,BWA,4,-94.5,14
2015,BWA,2,-2,1
2015,BWA,1,-6,7
2015,BWA,3,-69.2,24
2015,CAN,4,-6145.399999999999,970
2015,CAN,2,-306,153
2015,CAN,1,-153.40000000000038,240
2015,CAN,3,-4348.500000000005,1326
2015,CHE,3,-2083.9000000000015,621
2015,CHE,4,-4065.199999999998,570
2015,CHE,1,-56.99999999999992,134
2015,CHE,2,-238,119
2015,CHL,2,-12,6
2015,CHL,1,-8.800000000000002,22
2015,CHL,4,-406,52
2015,CHL,3,-275.3,85
2015,CMR,1,-1.6,4
2015,CMR,4,-210,25
2015,CMR,2,-6,3
2015,CMR,3,-67,19
2015,COD,3,-36,15
2015,COD,2,-2,1
2015,COD,4,-157.5,20
2015,COD,1,-1.6,4
2015,COG,3,-59,15
2015,COG,1,-4,2
2015,COG,4,-958,105
2015,COG,2,-14,7
2015,COL,4,-1955.8000000000004,341
2015,COL,3,-255.9,76
2015,COL,1,-4.900000000000001,13
2015,COL,2,-22,11
2015,CRI,2,-4,2
2015,CRI,3,-15.4,5
2015,CRI,4,-44.2,6
2015,CRI,1,0,0
2015,CUB,1,-5.3,14
2015,CUB,2,-60,30
2015,CUB,3,-316.4,87
2015,CUB,4,-627,108
2015,CYM,2,-4,2
2015,CYM,1,-2.6,4
2015,CYM,4,-40,8
2015,CYM,3,-44,16
2015,CYP,3,-14,7
2015,CYP,2,-32,16
2015,CYP,4,-52.2,6
2015,CYP,1,-5.7,15
2015,CZE,2,-8,4
2015,CZE,1,-9.1,11
2015,CZE,4,-221.5,31
2015,CZE,3,-243.5,70
2015,DEU,2,-304,152
2015,DEU,4,-5385.0999999999985,727
2015,DEU,3,-4165.900000000003,1302
2015,DEU,1,-117.60000000000025,266
2015,DJI,1,-3.6000000000000005,15
2015,DJI,4,-475.59999999999985,73
2015,DJI,3,-135.3,26
2015,DJI,2,0,0
2015,DNK,4,-538.8999999999999,77
2015,DNK,3,-650,224
2015,DNK,1,-10.400000000000004,26
2015,DNK,2,-32,16
2015,DOM,3,-6,3
2015,DOM,4,-43.5,7
2015,DOM,2,-8,4
2015,DOM,1,0,0
2015,DZA,1,-3.5999999999999996,9
2015,DZA,4,-219,35
2015,DZA,3,-77.10000000000001,25
2015,DZA,2,-14,7
2015,ECU,4,-409.7,52
2015,ECU,2,-32,16
2015,ECU,3,-238.5,65
2015,ECU,1,-7.400000000000001,19
2015,EGY,3,-719.8999999999997,213
2015,EGY,4,-2122.300000000001,300
2015,EGY,1,-22.399999999999988,52
2015,EGY,2,-184,92
2015,ESP,4,-3481.8999999999974,500
2015,ESP,1,-38.19999999999997,56
2015,ESP,3,-1179.3000000000002,406
2015,ESP,2,-130,65
2015,EST,1,-2.4,6
2015,EST,3,-30.4,10
2015,EST,2,-46,23
2015,EST,4,-87,13
2015,ETH,1,-0.8,2
2015,ETH,4,-326,54
2015,ETH,3,-165.70000000000002,42
2015,ETH,2,0,0
2015,FIN,1,-88.40000000000003,57
2015,FIN,4,-212.5,33
2015,FIN,2,-64,32
2015,FIN,3,-323.59999999999997,124
2015,FJI,3,-138.8,41
2015,FJI,1,-0.8,2
2015,FJI,4,-132.2,22
2015,FJI,2,0,0
2015,FRA,2,-280,140
2015,FRA,3,-6969.099999999996,2257
2015,FRA,4,-9602.199999999999,1190
2015,FRA,1,-122.70000000000017,267
2015,FSM,1,0,0
2015,FSM,2,0,0
2015,FSM,3,0,0
2015,FSM,4,0,0
2015,GAB,3,-21.5,7
2015,GAB,4,-64,11
2015,GAB,1,0,0
2015,GAB,2,0,0
2015,GBR,3,-12563.399999999956,3797
2015,GBR,1,-267.2000000000006,551
2015,GBR,2,-620,310
2015,GBR,4,-14324.100000000013,2144
2015,GEO,1,0,0
2015,GEO,2,0,0
2015,GEO,3,0,0
2015,GEO,4,0,0
2015,GHA,3,-357.9,100
2015,GHA,1,-7.600000000000002,19
2015,GHA,4,-726,101
2015,GHA,2,-8,4
2015,GIN,3,-24.9,6
2015,GIN,2,-4,2
2015,GIN,1,-0.8,2
2015,GIN,4,-40,4
2015,GNB,3,-6.5,1
2015,GNB,1,0,0
2015,GNB,2,0,0
2015,GNB,4,0,0
2015,GRC,2,-74,37
2015,GRC,3,-931.2999999999994,247
2015,GRC,1,-88.60000000000007,223
2015,GRC,4,-891.6000000000001,142
2015,GUY,2,-24,12
2015,GUY,4,-205.5,28
2015,GUY,3,-63,19
2015,GUY,1,0,0
2015,HKG,4,-376.7,43
2015,HKG,1,-1.7999999999999998,6
2015,HKG,2,-46,23
2015,HKG,3,-817.6999999999999,347
2015,HND,4,-29.5,3
2015,HND,3,-25,11
2015,HND,1,0,0
2015,HND,2,0,0
2015,HRV,3,-25.200000000000003,6
2015,HRV,1,-2.4,6
2015,HRV,2,-10,5
2015,HRV,4,-85.30000000000001,11
2015,HTI,3,-45.9,14
2015,HTI,2,-14,7
2015,HTI,1,-1.6,5
2015,HTI,4,-143,21
2015,HUN,1,-9.200000000000001,7
2015,HUN,2,-26,13
2015,HUN,4,-265.5,43
2015,HUN,3,-40.5,15
2015,IDN,3,-2519.500000000005,742
2015,IDN,4,-4959.099999999997,745
2015,IDN,1,-167.50000000000063,316
2015,IDN,2,-158,79
2015,IND,3,-3043.1000000000013,865
2015,IND,4,-4869.599999999997,697
2015,IND,1,-127.00000000000037,293
2015,IND,2,-322,161
2015,IRL,4,-1039.2,146
2015,IRL,3,-339.5,94
2015,IRL,2,-212,106
2015,IRL,1,-3.9999999999999996,10
2015,IRN,3,-3929.800000000007,1099
2015,IRN,2,-404,202
2015,IRN,1,-94.70000000000006,231
2015,IRN,4,-6256.299999999999,831
2015,IRQ,3,-524.4999999999999,151
2015,IRQ,2,-48,24
2015,IRQ,1,-26.599999999999994,46
2015,IRQ,4,-3598.299999999999,423
2015,ISL,4,-65,9
2015,ISL,3,-91.10000000000002,20
2015,ISL,1,-0.4,1
2015,ISL,2,-2,1
2015,ISR,4,-1501.3000000000002,177
2015,ISR,3,-884.7999999999998,312
2015,ISR,2,-126,63
2015,ISR,1,-42.29999999999994,98
2015,ITA,3,-1845.400000000001,635
2015,ITA,2,-210,105
2015,ITA,1,-31.99999999999998,68
2015,ITA,4,-4038.7999999999984,596
2015,JAM,1,-8.9,19
2015,JAM,2,-6,3
2015,JAM,3,-152.60000000000002,36
2015,JAM,4,-244.1,32
2015,JOR,3,-266.4,77
2015,JOR,4,-361.4,49
2015,JOR,2,-6,3
2015,JOR,1,-4.800000000000001,12
2015,JPN,4,-49535.199999999975,6173
2015,JPN,2,-1898,949
2015,JPN,1,-1064.2999999999993,2201
2015,JPN,3,-29777.90000000002,9585
2015,KAZ,2,-44,22
2015,KAZ,1,-3.9999999999999996,11
2015,KAZ,3,-427.29999999999984,136
2015,KAZ,4,-994.5000000000001,125
2015,KEN,2,-52,26
2015,KEN,3,-767.8999999999997,283
2015,KEN,1,-19.000000000000004,32
2015,KEN,4,-1131.4,165
2015,KGZ,2,-22,11
2015,KGZ,4,-883.2000000000003,123
2015,KGZ,1,-9.600000000000003,24
2015,KGZ,3,-274.70000000000005,67
2015,KHM,2,-32,16
2015,KHM,4,-1558.9,266
2015,KHM,3,-595.1999999999999,185
2015,KHM,1,-9.800000000000004,22
2015,KOR,2,-406,203
2015,KOR,1,-251.90000000000066,499
2015,KOR,3,-9329.499999999975,3005
2015,KOR,4,-15348.900000000023,1932
2015,KWT,4,-130,16
2015,KWT,3,-101.5,32
2015,KWT,2,-6,3
2015,KWT,1,-0.8999999999999999,3
2015,LAO,1,-0.8,2
2015,LAO,4,-661.8,111
2015,LAO,3,-208,70
2015,LAO,2,-10,5
2015,LBN,3,-272.1,81
2015,LBN,2,-10,5
2015,LBN,1,-1.9000000000000004,5
2015,LBN,4,-387.5,46
2015,LBR,1,-10.000000000000002,9
2015,LBR,4,-82.2,12
2015,LBR,3,-78.5,21
2015,LBR,2,0,0
2015,LKA,1,-99.40000000000003,167
2015,LKA,4,-1473.6000000000001,233
2015,LKA,3,-1410.8000000000002,407
2015,LKA,2,-74,37
2015,LTU,2,-28,14
2015,LTU,3,-29,6
2015,LTU,1,-1.2000000000000002,3
2015,LTU,4,-105,16
2015,LUX,1,-2.6999999999999997,9
2015,LUX,2,-6,3
2015,LUX,4,-39,7
2015,LUX,3,-16,6
2015,LVA,3,-70,22
2015,LVA,4,-181,26
2015,LVA,1,-1.2000000000000002,3
2015,LVA,2,0,0
2015,MAC,1,-0.6,3
2015,MAC,3,-61.3,15
2015,MAC,4,-168,22
2015,MAC,2,-2,1
2015,MAR,3,-72,23
2015,MAR,4,-310,46
2015,MAR,2,-2,1
2015,MAR,1,-0.6,2
2015,MDA,3,-8.4,3
2015,MDA,4,-57,12
2015,MDA,1,0,0
2015,MDA,2,0,0
2015,MDG,4,-128.60000000000002,23
2015,MDG,2,-4,2
2015,MDG,3,-34,10
2015,MDG,1,0,0
2015,MEX,1,-8.500000000000002,25
2015,MEX,3,-877.9999999999992,266
2015,MEX,4,-1466.0000000000002,225
2015,MEX,2,-124,62
2015,MKD,3,-22,8
2015,MKD,4,-78.5,11
2015,MKD,2,-6,3
2015,MKD,1,0,0
2015,MLI,1,-4.6,4
2015,MLI,4,-4051.2,420
2015,MLI,3,-345.4,162
2015,MLI,2,-2,1
2015,MLT,4,-79,9
2015,MLT,2,-8,4
2015,MLT,1,-5.6000000000000005,6
2015,MLT,3,-54.8,18
2015,MMR,3,-3937.3000000000084,1122
2015,MMR,1,-164.2000000000004,245
2015,MMR,4,-16656.10000000005,2050
2015,MMR,2,-250,125
2015,MNE,1,0,0
2015,MNE,2,0,0
2015,MNE,3,0,0
2015,MNE,4,0,0
2015,MNG,1,-42.39999999999995,82
2015,MNG,2,-72,36
2015,MNG,4,-1921.1000000000006,258
2015,MNG,3,-742.9999999999998,201
2015,MOZ,4,-225,35
2015,MOZ,3,-112.5,27
2015,MOZ,1,-0.4,1
2015,MOZ,2,0,0
2015,MUS,3,-10,5
2015,MUS,4,-113.4,18
2015,MUS,2,-4,2
2015,MUS,1,-1.2000000000000002,3
2015,MWI,4,-131,24
2015,MWI,3,-55.5,17
2015,MWI,1,-4.8,4
2015,MWI,2,0,0
2015,MYS,2,-900,450
2015,MYS,3,-9032.199999999992,2283
2015,MYS,1,-260.5000000000005,448
2015,MYS,4,-6823.799999999991,982
2015,NAM,1,-19.8,18
2015,NAM,2,-20,10
2015,NAM,4,-337.4,53
2015,NAM,3,-220.20000000000002,74
2015,NER,4,-15,2
2015,NER,3,-2,1
2015,NER,1,0,0
2015,NER,2,0,0
2015,NGA,1,-42.29999999999997,54
2015,NGA,2,-40,20
2015,NGA,3,-851.3999999999997,248
2015,NGA,4,-2214.2,313
2015,NIC,1,-8.4,27
2015,NIC,3,-306.5,69
2015,NIC,4,-102,16
2015,NIC,2,-18,9
2015,NLD,1,-31.799999999999976,37
2015,NLD,2,-28,14
2015,NLD,3,-1014.5999999999993,306
2015,NLD,4,-1599.7000000000005,213
2015,NOR,4,-2487.3,305
2015,NOR,3,-467.29999999999984,133
2015,NOR,2,-24,12
2015,NOR,1,-15.600000000000009,39
2015,NPL,2,-214,107
2015,NPL,3,-1496.4000000000012,374
2015,NPL,4,-4344.799999999997,576
2015,NPL,1,-38.49999999999996,96
2015,NZL,3,-1867.4000000000003,567
2015,NZL,2,-266,133
2015,NZL,4,-1950.7000000000003,301
2015,NZL,1,-59.599999999999895,146
2015,OMN,3,-20,6
2015,OMN,2,-14,7
2015,OMN,1,-1.6,4
2015,OMN,4,-56.80000000000001,10
2015,PAK,1,-262.00000000000057,623
2015,PAK,4,-13536.500000000016,1694
2015,PAK,3,-7916.999999999991,2256
2015,PAK,2,-390,195
2015,PAN,2,-4,2
2015,PAN,3,-54.4,22
2015,PAN,1,-4.3999999999999995,11
2015,PAN,4,-99.2,15
2015,PER,3,-418.4,102
2015,PER,2,-88,44
2015,PER,4,-471.7999999999999,63
2015,PER,1,-3.9999999999999996,10
2015,PHL,4,-21266.100000000053,2785
2015,PHL,1,-723.7999999999982,1185
2015,PHL,2,-384,192
2015,PHL,3,-21867.200000000033,7381
2015,PNG,3,-4,2
2015,PNG,1,-1.2000000000000002,3
2015,PNG,2,-4,2
2015,PNG,4,-72.7,9
2015,POL,2,-36,18
2015,POL,1,-2.8,7
2015,POL,3,-451.5999999999999,128
2015,POL,4,-494.2,69
2015,PRK,3,-7144.199999999982,1994
2015,PRK,2,-312,156
2015,PRK,1,-168.30000000000024,357
2015,PRK,4,-15679.500000000022,2042
2015,PRT,3,-200.5,53
2015,PRT,1,-8.200000000000001,22
2015,PRT,2,-34,17
2015,PRT,4,-474.7,72
2015,PRY,4,-170,34
2015,PRY,3,-2,1
2015,PRY,1,-0.8,2
2015,PRY,2,0,0
2015,QAT,2,-4,2
2015,QAT,1,-14.900000000000006,27
2015,QAT,4,-400.2,67
2015,QAT,3,-156.4,51
2015,ROM,1,0,0
2015,ROM,2,0,0
2015,ROM,3,0,0
2015,ROM,4,0,0
2015,RUS,3,-20269.39999999998,5520
2015,RUS,4,-28474.00000000014,3535
2015,RUS,2,-1098,549
2015,RUS,1,-358.69999999999953,855
2015,RWA,4,-72,15
2015,RWA,3,-48,14
2015,RWA,1,-3.5999999999999996,9
2015,RWA,2,0,0
2015,SAU,3,-906.3,256
2015,SAU,4,-1740.1000000000001,206
2015,SAU,2,-20,10
2015,SAU,1,-23.999999999999982,56
2015,SDN,3,-316.6,90
2015,SDN,2,-46,23
2015,SDN,1,-15.400000000000004,19
2015,SDN,4,-617,82
2015,SEN,1,-4,2
2015,SEN,2,-2,1
2015,SEN,4,-82,16
2015,SEN,3,-19.5,6
2015,SGP,3,-2735.4000000000015,799
2015,SGP,1,-79.30000000000005,168
2015,SGP,4,-3500.899999999997,512
2015,SGP,2,-134,67
2015,SLE,2,-22,11
2015,SLE,3,-50,13
2015,SLE,4,-100,15
2015,SLE,1,0,0
2015,SLV,3,-29,11
2015,SLV,4,-525,54
2015,SLV,1,-2,5
2015,SLV,2,0,0
2015,SOM,4,-2910.2999999999997,315
2015,SOM,1,-8.8,6
2015,SOM,3,-215.00000000000006,75
2015,SOM,2,0,0
2015,SRB,2,-42,21
2015,SRB,4,-183.79999999999998,30
2015,SRB,1,-1.6,4
2015,SRB,3,-120.10000000000001,25
2015,SUR,3,-4,1
2015,SUR,4,-28.8,4
2015,SUR,1,0,0
2015,SUR,2,0,0
2015,SVK,1,-0.8,2
2015,SVK,2,-18,9
2015,SVK,3,-62,24
2015,SVK,4,-78,12
2015,SVN,1,0,0
2015,SVN,2,0,0
2015,SVN,3,0,0
2015,SVN,4,0,0
2015,SWE,4,-583.5,86
2015,SWE,3,-359.0999999999999,116
2015,SWE,1,-6.8,13
2015,SWE,2,-62,31
2015,SYR,3,-4086.6000000000045,1024
2015,SYR,2,-114,57
2015,SYR,4,-5308.499999999995,591
2015,SYR,1,-89.90000000000002,118
2015,TCD,3,-26,9
2015,TCD,4,-108,13
